ALink,SName,SLink,Lyric,language
/banda-eva/,Cartaz,/banda-eva/cartaz.html,"Aaaaaii ai ai ai ai ai ai ai ai ai ai ai ai ai ai ai ai aaaii

Aaaaaii ai ai ai ai ai ai ai ai ai ai ai ai ai ai ai ai aaaii

Eu sonhei com você
Eu quero me deitar
Numa tarde assim namorar..

Entre o azul do céu
e o verde do mar
Tanta coisa ainda há...

Amanhã tudo pode acontecer
Hoje a nossa vida é pequena
Amanhã tudo pode anoitecer
Se você vem comigo eu não choro mais

O que eu quero dizer
O teu sorriso atrai
Muitas coisas mais lindas

Você me dá prazer
Você me dá cartaz
Tudo o que eu preciso

Amanhã tudo pode acontecer
Hoje a nossa vida é pequena
Amanhã tudo pode anoitecer
Se você vem comigo eu não choro mais

Aaaaaii ai ai ai ai ai ai ai ai ai ai ai ai ai ai ai ai aaaii

Aaaaaii ai ai ai ai ai ai ai ai ai ai ai ai ai ai ai ai aaaii

Amanhã tudo pode acontecer
Hoje a nossa vida é pequena
Amanhã tudo pode anoitecer
Se você vem comigo eu não choro mais

Não choro!

Aaaaaii ai ai ai ai ai ai ai ai ai ai ai ai ai ai ai ai aaaii

Aaaaaii ai ai ai ai ai ai ai ai ai ai ai ai ai ai ai ai aaaii

Se você vem comigo eu não choro..
Se você vem comigo eu não choro..
Se você vem comigo eu não choro maisss!

Se você vem comigo eu não choro..
Se você vem comigo eu não choro..
Se você vem comigo eu não choro maisss!",pt
/banda-eva/,Chama da Paixão,/banda-eva/chama-da-paixao.html,"você foi
meu primero, meu segundo, meu terceiro amor
talvez o último, o penúltimo que conquistou
e acendeu a chama dessa paixão

me fez feliz por muito e muito tempo
o bastante que durou
mas veio a chuva e essa chama logo se apagou
derretendo a chama do meu coração

voa gira girassol
tempo voa vai buscar (2x)
e assim seu coração
bateu por outra pessoa

bye bye adeus
meu coração você perdeu (2x)
bye bye agora
ainda te quero mas to indo embora

pode dizer
que tudo que fiz por você foi uma grande ilusão
mas era só abrir a porta do meu coração
e foi então que resolveu me abondonar laiá

e voa gira girassol
tempo voa vai buscar (2x)
e assim seu coração
bateu por outra pessoa

bye bye adeus
meu coração você perdeu (2x)
bye bye agora
ainda te quero mas to indo embora

(chalalalá)
bye bye adeus
(chalalalalalalalalá) (chalalalalalalalala) (2x)
bye bye agora
(chalalalalalalalalááá)",pt
/banda-eva/,Chama o Brasil Pra Dançar (Baiana),/banda-eva/chama-o-brasil-pra-dancar-baiana.html,"Baiana
Chama o Brasil pra dançar
Baiana
Chama o Brasil pra dançar

Se o coração mandar
Se o coração mandou, a gente para
Chegou bem na hora
Na hora do show meu amor

Se o coração mandar
Se o coração mandou, a gente para
Chegou bem na hora
Na hora do show meu amor

A hora é essa, tenho pressa
Desse jeito que eu vou
Fazendo a festa, curtindo solto
Com o meu amor

Tem muita gente, olhando a gente
Com olhar de lança que vai, balança
E cai na dança
Fica feito criança

Me diga como é que vai ser
Você tá com quem, pai?
Vamos pra avenida, pro Farol da Barra
Pra mim tanto faz

Me diga como é que vai ser
Você tá com quem, pai?
Vamos pra avenida, pro Farol da Barra
Pra mim tanto faz

A ladeira tá terminando, eu quero ver
Subir, descer, subir, descer, subir
A ladeira tá terminando, eu quero ver
Subir, descer, subir, descer, subir",pt
/banda-eva/,Chorando Saudade,/banda-eva/chorando-saudade.html,"Do começo ainda me lembro
No começo era tudo amor
No começo era tudo verdade
Sentimento, harmonia e calor

Mas agora que é tudo mentira
E agora que tudo acabou
Você vive chorando a saudade
E eu me vejo perdida na dor

Pois então acabou a malícia
Só restou sofrimento e rancor
É bobagem mexer na ferida
É loucura esse caso de amor

Não implora, não implora
Vou embora, vou embora
Amor...
Vou levar, vou levar...",pt
/banda-eva/,Chuva de Verão,/banda-eva/chuva-de-verao.html,"Quem dera ver a solidão sair por essa porta
Eu quero te dizer que na minha vida nada importa sem você, não
Te quero muito mais que ontem
E hoje muito menos que amanhã
Não posso e nem tento disfarçar
É tão bonito a gente se entregar
Como é bonito, é tão bonito amar

Toda vez que você vai embora
Sinto um vazio que me devora
Na cama fria o coração implora

Pedindo pra você voltar pra mim
Jamais amei alguém tão forte assim
Esse romance é a razão da minha vida

O amor não é como a paixão
Que vai e vem feito chuva de verão
O amor é uma solicitação
É o corpo quente que incendeia o coração",pt
/banda-eva/,Clara,/banda-eva/clara.html,"Ô Lua! Lua Clara,
A orla sem você,
não se compara.

E essa chuva, que não passa,
só aumenta minha ressaca.

Até o farol parece sentir,
saudades de você. Ô Clara.
E essa brisa que vem do mar,
só aumenta ainda mais,
o meu querer.

Preciso de você..
pra me clarear, clarear,
Quando eu tinha você,
Eu era só sorriso.

Vem me clarear, clarear,
Vem ser a Eva do meu paraiso.

Ô Clara, a, a, a,
Vem me clarear",pt
/banda-eva/,Clima Delicado,/banda-eva/clima-delicado.html,"Eu tô num clima delicado
É que eu tô apaixonada
É que eu tô apaixonada
Por essa senhora

Por todas as horas
Eu quero te ver
Dançar no Caribe
Te ver sempre livre

Eu quero te ver
Menina de Moçambique
Eu quero te ver bem chique
Menina de Moçambique

Eu quero te ver
Eu tô num clima delicado
É que eu tô apaixonada
É que eu tô apaixonada

É carnaval, é carnaval
Que praça é essa?
É Castro Alves
Que campo é esse?
É o Campo Grande

Essa Ajuda é de tirar o chapéu
Faraó do Farol
E Yemanjá da maré
Que bonita mulher
Que bonita ela é

Eu tô num clima delicado
É que eu tô apaixonada
É que eu tô apaixonada
Itapuã, Candeal
Cardeal, Calabar

Seu eu fosse um peixinho
E soubesse nadar
Mergulhava no copo
De cerveja ou guaraná

Que horas são?
Ainda é cedo
Dê uma olhadinha no relógio de São Pedro
Mas que horas são?
Ainda é cedo

Dê uma olhadinha no relógio de São Pedro
Menina de Moçambique
Eu quero te ver bem chique
Menina de Moçambique
Eu quero te ver...",pt
/banda-eva/,Coisa Linda,/banda-eva/coisa-linda.html,"Que coisa linda, maravilhosa,
coisa gostosa, da minha vida,
deixa eu te amar, te amar
E vai pra lá e pra cá,
pra lá e pra cá

Todo mundo quer fazer
todo o tempo parar
só pra ver você passar.
Todo mundo quer você
deixe o amor acontecer,
deixe a onda te levar.

Eu preciso te dizer
que eu sou louco por você
essa coisa linda assim.
Você sabe que eu te quero,
fico nesse lero-lero
só pra ver você sorrir.",pt
/banda-eva/,Coleção,/banda-eva/colecao.html,"Sei que você gosta de brincar de amores!
Mas, oh, comigo não, comigo não

Sei também que você eu não sei
Mais nada
Um dia você vai ouvir de alguém
O que ouvi de ti
Então irá pensar como eu sonhei em vão
Não vá, ou vá

Você é quem quer
Quer saber, eu amo você",pt
/banda-eva/,Cometa Mambembe,/banda-eva/cometa-mambembe.html,"Quando a estrela brilhar na cabeleira
E o galope acordar na beira-mar
Bem-te-vi e a canção da goiabeira
Brisa Lua no mato pra cheirar

O cometa da guitarra baiana
Ou nas cores da cauda do pavão
Zanzibar, tuaregues e batucas
Andaluzes de Gandhi, coração

E tenha fé no azul que tá no frevo
Que o azul é a cor da alegria
Um cavalo mambembe sem relevo
Um galope de Olinda pra Bahia",pt
/banda-eva/,Como Um Abraço,/banda-eva/como-um-abraco.html,"Desenhei você no braço
Pra levar
Seu amor sempre comigo
Aonde quer que eu vá depois

Eu pintei o universo
Colori
Com as coisas do seu mundo
Como um mar e seu futuro
Como o céu, cor dos teus olhos
Melhor filme que já vi
Como as frases do seu livro
Que sem ler eu pressenti

Você vai comigo
E eu te levo pelo braço e seu cansaço
Em meu descanso é como um abraço

Você vai comigo
E eu te levo pelo braço e seu cansaço
Em meu descanso é como um abraço

O mar e seu futuro
Como o céu, cor dos teus olhos
Melhor filme que já vi
Como as frases do seu livro
Que sem ler eu pressenti

Você vai comigo
E eu te levo pelo braço e seu cansaço
Em meu descanso é como um abraço
(4x)",pt
/banda-eva/,Coração de Timbaleiro,/banda-eva/coracao-de-timbaleiro.html,"Se eu lhe pedir pra ficar
Não vai adiantar
Me dizer disaforo

Tenho que me controlar
Quando telefonar
Pra não cair no choro

Dependurou
No coração do timbaleiro
Amarelou de desespero
Chiou, chiou o dia inteiro

Grita gostoso, hei
Solta energia, hei
E toda essa alegria",pt
/banda-eva/,Coração Sem Tum Tum Tum,/banda-eva/coracao-sem-tum-tum-tum.html,"Eu tô que nem passarinho na gaiola
Eu tô que nem pescador sem mar, sem rede
Fiquei assim desde que você foi embora
Levou meu coração, fiquei sem amor

Eu tô que nem passarinho na gaiola
Eu tô que nem pescador sem mar, sem rede
Fiquei assim desde que você foi embora
Levou meu coração, fiquei sem amor

Ceara, sem sol
Bahia, sem dendê
Fiquei assim
perdido sem você

Banana sem cacho
Dois sim, um mais um
Coração sem tum tum tum
Coração sem tum tum tum
Coração sem tum tum tum
Coração sem tum tum tum

Coração sem tum tum tum
Coração sem tum tum tum
Coração sem tum tum tum
Coração sem tum tum tum

Sexta-feira meu branco clareia
Vem de lá, vem do mar, da sereia
Brasileira
Meu povo canta
Purungundun, coração sem tum tum tum

Coração sem tum tum tum
Coração sem tum tum tum
Coração sem tum tum tum

Coração sem tum tum tum
Coração sem tum tum tum
Coração sem tum tum tum
Coração sem tum tum tum

Tum tum tum...

Eu tô que nem passarinho na gaiola
Eu tô que nem pescador sem mar, sem rede
Fiquei assim desde que você foi embora
Levou meu coração, fiquei sem amor

Sexta-feira meu branco clareia
Vem de lá, vem do mar, da sereia
Brasileira
Meu povo canta
Purungundun, coração sem tum tum tum

Coração sem tum tum tum
Coração sem tum tum tum
Coração sem tum tum tum

Coração sem tum tum tum
Coração sem tum tum tum
Coração sem tum tum tum
Coração sem tum tum tum...",pt
/banda-eva/,Cordão de Bloco,/banda-eva/cordao-de-bloco.html,"Lalalalalalalala
Ela dividiu seu coracao comigo
Ela dividiu um parto pao
E se dirigiu do umbigo

Com o umbigo preso no cordao
Ela até encheu
O seu cordao de carnaval
Com seu sorriso tentacao

E quem foi que disse
Que morena angelical
Tem o umbigo preso no cordao

Porque que bloco
Tem cordao de bloco
Poque que bloco tem cordao

Eu vou pra Bahia
Eu vou me casar
Vou com alegria
Vou com vatapá",pt
/banda-eva/,Crescer e Só,/banda-eva/crescer-e-so.html,"Quem de nós
Trouxe a flor
Que se fez maior
Sorte e paz
De onde vem
Esse amor que
Constrói um sol
Dentro faz

Sorrir
Supõe alguma coisa nova
Quem sabe até o amanhã
É sempre e você ficou
De me encontrar no mesmo tempo

Em mim
Ficou a impressão de que
Algum destino me soprou
Que um dia chegaria
Esse dia

E depois
Trago mais
Abraço tão sereno
Pequeno olhar gigante
Pra ver a flor crescer e só!

(Repete tudo)",pt
/banda-eva/,Cupido Vadio,/banda-eva/cupido-vadio.html,"Intro: F Bb C F Bb C F G C

F Bb C F
Eu já descobri que a minha vida é sua, a vida é uma só
Bb C F
Sou seu ursinho, sua gatinha, seu xodó
G C
Só durmo agarradinha com você
F Bb C F
É meu cobertor nas noites de frio e nas de calor
Bb C F G
Também sinto frio, me leva que eu vou apaixonada
C
Fissurada nesse amor! oh ! oh!
F Bb C F
Quem me flechou foi um cupido vadio e ele acertou
Bb C F
Meu coração de jeitinho me leva que eu vou
G C
Apaixonada, fissurada nesse amor oh! oh!
F Bb C F
Mas eu só quero te amar, não deixe essa canoa virar
Bb C F
Eu vou remar nas águas cristalinas do mar
G C
Vou navegar e me entregar de vez essa paixão!
F Bb C F
Mas eu só quero te amar, não deixe essa canoa virar
Bb C F
Eu vou remar nas águas cristalinas do mar
G C
Vou navegar e te entregar de vez meu coração!
F Bb C F G C
Oh ! oh! oh! oh! xálalalalala... oh! oh! oh! oh!oh oh! oh!
A) Introdução
B) Estrofe 1
",pt
/banda-eva/,Dar Risada,/banda-eva/dar-risada.html,"Deixa como está
Deixa tipo o mar
Dar risada, dar risada
Quando acalmar e o tempo melhorar
Dar risada, dar risada

E eu tinha o medo no olhar
Com a sensaçao de que o sol estava ali
Virado pra outro horizonte sem mim
Mais a sombra insistiram na luz.

Deixa como está
Deixa tipo o mar
Dar risada, dar risada
Quando acalmar e o tempo melhorar
Dar risada, dar risada.

E eu tinha o medo no olhar
Com a sensaçao de que o sol estava ali
Virado pra outro horizonte sem mim
Mais a sombra insistiram na luz.",pt
/banda-eva/,De Beco em Beco,/banda-eva/de-beco-em-beco.html,"Suor ritmado
Sou abençoado
Tá tudo ensaiado
Com a multidão
Não vou pensar em saudade
Já que a cidade já é carnaval
Abraço apertado
Sorriso alado

Ao lado de um monte de gente igual
Que eu nem sequer conhecia
Mas essa alegria se fez natural
Mas se por acaso eu me perder de ti
Vou te encontrar ali
E me perder de novo
Brinco de ser gente grande sou feliz
Te beijo por um triz
E tenho seu encanto

Paro de beco em beco e o beco não para não
Paro de beco em beco e não perco a direção
Paro de beco em beco e o beco levanta a mão
E quando te deixo levo no meu coração",pt
/banda-eva/,De Ladinho,/banda-eva/de-ladinho-2.html,"Não vou ficar sozinha
É de ladinho que eu lhe acho
Não vou ficar sozinha
É de ladinho que eu lhe acho
Vou invadir o teu mundo
Vou beber da tua água
Teu gostinho no copinho
Me deixa apaixonada
O teu cheiro vem
Invadindo a praça
Sem convite, vem
E não fecha as portas
De lado eu vou, De lado eu vou
Com meu amor, Com meu amor, Com meu amor",pt
/banda-eva/,Dê no Que Der,/banda-eva/de-no-que-der.html,"Tem jeito não, amor
Não vai ter fim
Tou na muvuca
Não sei o que será de mim
Tá mais de mil a batida do coração
Só não quero te perder na multidão

Não me deixe aqui, amor
Faço tudo por você
Eu vou na metaleira da zoeira
Eu tô que tô
Eu vou te dá uma prova de amor, oh, oh, oh

Dê no que der
Dê no que der
Tá pegando fogo
Mas não largo do seu pé

Dê no que der
Dê no que der
Quanto mais eu te abraço
Eu te acho, eu te amasso
Eu não largo do seu pé",pt
/banda-eva/,Demore Não,/banda-eva/demore-nao.html,"Num batuque
Que isso tudo começa
Baixa o santo
Sobe o fogo

Esquenta a panela
O som das tribos pelo amplificador
O sol dos trópicos regando toda cor
O circo é louco, louco, louco, louco

Tá tantã
Tutu é pouco, pouco, pouco, pouco
Pra amanhã
É dia da cidade balançar também

Me diga como é que você vem
Demore não, demore não
Acerte o passo no meu, no meu compasso

Quando eu me perco, meu bem, é que eu te acho
Demore não, demore não
Eu quero o sol, o som e a pele nua
A multidão, farol e a cor da lua",pt
/banda-eva/,Dias a Mais,/banda-eva/dias-a-mais.html,"Adoro andar descalço com você
Olhar pro alto
Escrever seu nome na areia
Esquecer que o mundo existe
Aconteça o que aconteça

Sem pressa de chegar o amanhã
Sem medo pois ao lado tem você
Adiante tem a linha do horizonte
Mais um monte de pegadas na areia
E pra melhorar!

O nosso beijo tem pétala
Tem eu e você
Tem dias a mais

Sempre tive medo de perder o nosso beijo
De sentir um outro cheiro que não fosse o seu
Lagrima que cai
Sentimento que não sai
Mais um dia que se vai e você é minha",pt
/banda-eva/,Digubelo,/banda-eva/digubelo.html,"Digo belo, digo belo,
digo belo, digo belo
Digo belo, digo belo,
digo belo na rua

Meu cabelo, seu cabelo,
com cabelo, sem cabelo
Tira o bebo, tira o bebo,
tira o bebo da rua

Como viajou digo belo, rasta
Como balançou a cabeleira, massa
Digo belo apaixonado

Só te encontro embriagado
Cai a noite, vem o dia
Beber dor e alegria

Digo belo, digo belo,
digo belo, digo belo
Digo belo, digo belo,
digo belo na rua

Meu cabelo, seu cabelo,
com cabelo, sem cabelo
Tira o bebo, tira o bebo,
tira o bebo da rua

Digo belo passa, ô, ô, ô
Tropeçando pela praça
Sufocado pela massa ô, ô, ô
Digo belo, arrasta

Digo belo, digo belo,
digo belo, digo belo
Digo belo, digo belo,
digo belo na rua

Meu cabelo, seu cabelo,
com cabelo, sem cabelo
Tira o bebo, tira o bebo,
tira o bebo da rua",pt
/banda-eva/,Diz Que Vai Voltar,/banda-eva/diz-que-vai-voltar.html,"Olha tanta falta que você me faz
Esse pensamento que de mim não sai
Ah! Mas se eu pudesse ter você aqui comigo
Baby, um grande amor não se acaba assim
Quando Deus te fez, te desenhou pra mim
Ah! Mas se eu pudesse ter de novo o teu sorriso

Porque que a gente não consegue se dar conta?
Tem que perder pra dar valor a quem se ama
O que mais quero e é tão pouco o que preciso
Meu coração implora
Tudo bem, não demora

Agora diz que vai voltar
Aaaaaaa...
Não me canso de esperar
Aaaaaaa...
Agora diz que vai voltar
Aaaaaaa...
Nunca mais vou te deixar

Meu amor...",pt
/banda-eva/,Doralice,/banda-eva/doralice.html,"Segunda é pranto
Terça é duro
Quarta é cinema
Na quinta clareia
Na sexta tem samba na veia

É dia de ver a Doralice dançar
Na ponta do pé
Levantando a saia pra não molhar
De baba de Bamba ôôôô

Tomara que chova
Tomara que a chuva caia
Doralice na roda
Descalça molhada, a saia rodada
Um convite pra mim

Eu vou
São Pedro mande um toró
Não vale chuvisco
Nem rola garoa
Deixa a Doralice sambar numa boa
2x",pt
/banda-eva/,Duas Almas,/banda-eva/duas-almas.html,"Por que você não fica aqui?
Ainda há tanto pra se dar
Não há limite que possa impedir
Tudo é possível quando existe amor

Bolei um plano pra gente fugir
Qualquer lugar com você, eu vou
Favela, te levo à Paris
Eu te apresento a linha do equador

Meu beijo, no teu beijo
Tua pele, no meu toque
O teu corpo completando o meu
A felicidade é encontrar o meu olhar no seu

Nosso amor acende a lua
E não precisa explicação
Juntou minha alma com a sua
Achei a direção

Nosso amor acende a lua
E não precisa explicação
Juntou minha alma com a sua
Achei a direção",pt
/banda-eva/,É Agora,/banda-eva/e-agora.html,"Eu tô te esperando
Há muito tempo
E é agora
Você se esquivando
Eu tô colado
E não esquento
Mas tudo na vida
Sempre tem a sua hora
Eu vou dar o bote
Não adianta,
Eu não aguento

É agora
Tá chovendo
É agora
Eu não aguento

Passo por você
E você quer que eu dê carona
Isso me parece
Mais um disco da Madona
Eu tô preparado
Pra encarar essa avenida
Esse pode ser
O grande dia da minha vida

É agora
Tá chovendo
É agora
Eu não aguento

Se cai uma gota
Me preparo pro momento
Oh meu bem querer
Será que os Deuses
Estão querendo
Quero me molhar
Na sua roupa encharcada
Vem meu novo amor
Nós não sabemos mais de nada",pt
